training_state,yellow_state,lane_ids,#of_cars,ratio,max_ratio,new_max_ratio,tl_durations,tl_id,action,reward
429,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[12, 12, 0, 0, 0, 4, 4, 0, 0, 7, 7, 3, 5, 7, 7, 0, 1]","[0.2570894359613587, 0.2570894359613587, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.0, 0.0, 0.09126268442667478, 0.09126268442667478, 0.0521501053866713, 0.0521501053866713, 0.14397367338543807, 0.14397367338543807, 0.0, 0.020567667626491155]",0.2570894359613587,0.2804612028669367,"[57.0, 3.0, 30.0]",JM1,"('increase_green', 'JM1')",-2
430,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[12, 12, 0, 0, 0, 3, 3, 0, 0, 7, 7, 3, 5, 6, 6, 0, 1]","[0.2804612028669367, 0.2804612028669367, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.0, 0.0, 0.09126268442667478, 0.09126268442667478, 0.039112579040003474, 0.06518763173333912, 0.12340600575894692, 0.12340600575894692, 0.0, 0.020567667626491155]",0.2804612028669367,0.2804612028669367,"[58.0, 3.0, 30.0]",JM1,"('decrease_green', 'JM1')",1
431,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[13, 13, 0, 0, 0, 3, 3, 0, 0, 7, 7, 2, 6, 5, 5, 0, 1]","[0.3038329697725148, 0.3038329697725148, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.09126268442667478, 0.09126268442667478, 0.039112579040003474, 0.06518763173333912, 0.12340600575894692, 0.12340600575894692, 0.0, 0.020567667626491155]",0.3038329697725148,0.3038329697725148,"[57.0, 3.0, 30.0]",JM1,"('increase_green', 'JM1')",1
432,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[14, 14, 0, 0, 0, 3, 3, 0, 0, 7, 7, 3, 6, 5, 5, 0, 1]","[0.32720473667809286, 0.32720473667809286, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.09126268442667478, 0.09126268442667478, 0.02607505269333565, 0.07822515808000695, 0.10283833813245577, 0.10283833813245577, 0.0, 0.020567667626491155]",0.32720473667809286,0.32720473667809286,"[58.0, 3.0, 30.0]",JM1,"('decrease_green', 'JM1')",1
433,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[15, 15, 0, 0, 0, 2, 2, 0, 0, 8, 8, 3, 6, 4, 4, 0, 1]","[0.35057650358367093, 0.35057650358367093, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.09126268442667478, 0.09126268442667478, 0.039112579040003474, 0.07822515808000695, 0.08227067050596462, 0.08227067050596462, 0.0, 0.020567667626491155]",0.35057650358367093,0.35057650358367093,"[57.0, 3.0, 30.0]",JM1,"('no_change', 'JM1')",1
434,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[14, 14, 0, 0, 0, 2, 2, 0, 0, 6, 6, 3, 6, 4, 4, 0, 1]","[0.32720473667809286, 0.32720473667809286, 0.0, 0.0, 0.0, 0.04431314623338257, 0.04431314623338257, 0.0, 0.0, 0.09126268442667478, 0.09126268442667478, 0.02607505269333565, 0.06518763173333912, 0.08227067050596462, 0.08227067050596462, 0.0, 0.020567667626491155]",0.32720473667809286,0.32720473667809286,"[57.0, 3.0, 30.0]",JM1,"('increase_red', 'JM1')",1
435,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[14, 14, 0, 0, 0, 3, 3, 0, 0, 5, 5, 4, 5, 4, 4, 0, 1]","[0.35057650358367093, 0.35057650358367093, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.07822515808000695, 0.07822515808000695, 0.0521501053866713, 0.07822515808000695, 0.08227067050596462, 0.08227067050596462, 0.0, 0.020567667626491155]",0.35057650358367093,0.32720473667809286,"[57.0, 3.0, 31.0]",JM1,"('increase_red', 'JM1')",2
436,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[15, 15, 0, 0, 0, 3, 3, 0, 0, 7, 7, 2, 6, 3, 3, 1, 1]","[0.32720473667809286, 0.32720473667809286, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.09126268442667478, 0.09126268442667478, 0.039112579040003474, 0.06518763173333912, 0.06170300287947346, 0.06170300287947346, 0.020567667626491155, 0.020567667626491155]",0.32720473667809286,0.35057650358367093,"[57.0, 3.0, 32.0]",JM1,"('decrease_red', 'JM1')",-2
437,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[14, 14, 0, 0, 0, 3, 3, 0, 0, 7, 7, 2, 5, 4, 4, 1, 1]","[0.32720473667809286, 0.32720473667809286, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.07822515808000695, 0.07822515808000695, 0.02607505269333565, 0.06518763173333912, 0.06170300287947346, 0.06170300287947346, 0.020567667626491155, 0.020567667626491155]",0.32720473667809286,0.32720473667809286,"[57.0, 3.0, 31.0]",JM1,"('decrease_green', 'JM1')",1
438,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[13, 13, 0, 0, 0, 3, 3, 0, 0, 7, 7, 2, 5, 4, 4, 1, 1]","[0.3038329697725148, 0.3038329697725148, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.07822515808000695, 0.07822515808000695, 0.02607505269333565, 0.06518763173333912, 0.08227067050596462, 0.08227067050596462, 0.020567667626491155, 0.020567667626491155]",0.3038329697725148,0.3038329697725148,"[56.0, 3.0, 31.0]",JM1,"('decrease_green', 'JM1')",1
439,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[12, 12, 0, 0, 0, 4, 4, 0, 0, 7, 7, 1, 6, 3, 3, 2, 1]","[0.3038329697725148, 0.3038329697725148, 0.0, 0.0, 0.0, 0.06646971935007386, 0.06646971935007386, 0.0, 0.0, 0.09126268442667478, 0.09126268442667478, 0.013037526346667825, 0.07822515808000695, 0.08227067050596462, 0.08227067050596462, 0.020567667626491155, 0.020567667626491155]",0.3038329697725148,0.2804612028669367,"[55.0, 3.0, 31.0]",JM1,"('decrease_green', 'JM1')",2
440,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[11, 11, 0, 0, 0, 4, 4, 0, 0, 9, 9, 1, 6, 3, 3, 2, 1]","[0.2804612028669367, 0.2804612028669367, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.0, 0.0, 0.1043002107733426, 0.1043002107733426, 0.013037526346667825, 0.07822515808000695, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.2804612028669367,0.2570894359613587,"[54.0, 3.0, 31.0]",JM1,"('increase_green', 'JM1')",2
441,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[10, 10, 0, 0, 0, 4, 4, 0, 0, 9, 9, 1, 6, 3, 3, 2, 1]","[0.2570894359613587, 0.2570894359613587, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.0, 0.0, 0.11733773712001043, 0.11733773712001043, 0.013037526346667825, 0.07822515808000695, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.2570894359613587,0.2337176690557806,"[55.0, 3.0, 31.0]",JM1,"('no_change', 'JM1')",2
442,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[10, 10, 0, 0, 0, 5, 5, 0, 0, 10, 10, 1, 6, 3, 3, 2, 1]","[0.2337176690557806, 0.2337176690557806, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.0, 0.0, 0.11733773712001043, 0.11733773712001043, 0.013037526346667825, 0.07822515808000695, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.2337176690557806,0.2337176690557806,"[55.0, 3.0, 31.0]",JM1,"('decrease_red', 'JM1')",1
443,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[9, 9, 0, 0, 0, 5, 5, 0, 0, 10, 10, 1, 5, 3, 3, 2, 1]","[0.21034590215020255, 0.21034590215020255, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.0, 0.0, 0.11733773712001043, 0.11733773712001043, 0.013037526346667825, 0.06518763173333912, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.21034590215020255,0.21034590215020255,"[55.0, 3.0, 30.0]",JM1,"('decrease_green', 'JM1')",1
444,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[8, 8, 0, 0, 0, 4, 4, 1, 1, 10, 10, 0, 4, 3, 3, 2, 1]","[0.18697413524462447, 0.18697413524462447, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.0, 0.0, 0.13037526346667824, 0.13037526346667824, 0.013037526346667825, 0.06518763173333912, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.18697413524462447,0.18697413524462447,"[54.0, 3.0, 30.0]",JM1,"('increase_red', 'JM1')",1
445,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[7, 7, 0, 0, 0, 4, 4, 1, 1, 9, 9, 0, 4, 3, 3, 2, 1]","[0.18697413524462447, 0.18697413524462447, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.11733773712001043, 0.11733773712001043, 0.0, 0.0521501053866713, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.18697413524462447,0.16360236833904643,"[54.0, 3.0, 31.0]",JM1,"('no_change', 'JM1')",2
446,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[6, 6, 0, 0, 0, 4, 4, 1, 1, 9, 9, 1, 4, 3, 3, 2, 1]","[0.16360236833904643, 0.16360236833904643, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.11733773712001043, 0.11733773712001043, 0.013037526346667825, 0.0521501053866713, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.16360236833904643,0.14023060143346835,"[54.0, 3.0, 31.0]",JM1,"('increase_green', 'JM1')",2
447,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[5, 5, 0, 0, 0, 4, 4, 1, 1, 9, 9, 2, 4, 3, 3, 2, 1]","[0.14023060143346835, 0.14023060143346835, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.11733773712001043, 0.11733773712001043, 0.02607505269333565, 0.0521501053866713, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.14023060143346835,0.11733773712001043,"[55.0, 3.0, 31.0]",JM1,"('increase_green', 'JM1')",2
448,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[5, 5, 0, 0, 0, 4, 4, 1, 1, 9, 9, 2, 4, 3, 3, 2, 1]","[0.1168588345278903, 0.1168588345278903, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.13037526346667824, 0.13037526346667824, 0.02607505269333565, 0.0521501053866713, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.13037526346667824,0.11733773712001043,"[56.0, 3.0, 31.0]",JM1,"('decrease_red', 'JM1')",1
449,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[4, 4, 0, 0, 0, 4, 4, 1, 1, 9, 9, 2, 3, 3, 3, 2, 1]","[0.09348706762231224, 0.09348706762231224, 0.0, 0.0, 0.0, 0.08862629246676514, 0.08862629246676514, 0.022156573116691284, 0.022156573116691284, 0.11733773712001043, 0.11733773712001043, 0.02607505269333565, 0.0521501053866713, 0.06170300287947346, 0.06170300287947346, 0.04113533525298231, 0.020567667626491155]",0.11733773712001043,0.11733773712001043,"[56.0, 3.0, 30.0]",JM1,"('decrease_green', 'JM1')",1
450,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[3, 3, 0, 0, 0, 5, 5, 1, 1, 9, 9, 2, 3, 4, 4, 2, 1]","[0.07011530071673418, 0.07011530071673418, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.022156573116691284, 0.022156573116691284, 0.11733773712001043, 0.11733773712001043, 0.02607505269333565, 0.039112579040003474, 0.08227067050596462, 0.08227067050596462, 0.04113533525298231, 0.020567667626491155]",0.11733773712001043,0.11733773712001043,"[55.0, 3.0, 30.0]",JM1,"('increase_green', 'JM1')",1
451,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[2, 2, 0, 0, 0, 6, 6, 1, 1, 8, 8, 2, 3, 5, 5, 2, 1]","[0.04674353381115612, 0.04674353381115612, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.022156573116691284, 0.022156573116691284, 0.1043002107733426, 0.1043002107733426, 0.02607505269333565, 0.039112579040003474, 0.08227067050596462, 0.08227067050596462, 0.04113533525298231, 0.020567667626491155]",0.11078286558345643,0.1329394387001477,"[56.0, 3.0, 30.0]",JM1,"('decrease_green', 'JM1')",-2
452,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[2, 2, 0, 0, 0, 5, 5, 2, 2, 8, 8, 2, 2, 5, 5, 2, 1]","[0.04674353381115612, 0.04674353381115612, 0.0, 0.0, 0.0, 0.1329394387001477, 0.1329394387001477, 0.022156573116691284, 0.022156573116691284, 0.1043002107733426, 0.1043002107733426, 0.02607505269333565, 0.02607505269333565, 0.10283833813245577, 0.10283833813245577, 0.04113533525298231, 0.020567667626491155]",0.1329394387001477,0.11078286558345643,"[55.0, 3.0, 30.0]",JM1,"('increase_green', 'JM1')",2
453,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[2, 2, 0, 0, 0, 5, 5, 2, 2, 7, 7, 2, 3, 6, 6, 2, 1]","[0.02337176690557806, 0.02337176690557806, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.04431314623338257, 0.04431314623338257, 0.09126268442667478, 0.09126268442667478, 0.02607505269333565, 0.02607505269333565, 0.12340600575894692, 0.12340600575894692, 0.04113533525298231, 0.020567667626491155]",0.12340600575894692,0.12340600575894692,"[56.0, 3.0, 30.0]",JM1,"('decrease_red', 'JM1')",1
454,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[2, 2, 0, 0, 0, 5, 5, 2, 2, 6, 6, 2, 4, 7, 7, 2, 1]","[0.04674353381115612, 0.04674353381115612, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.04431314623338257, 0.04431314623338257, 0.07822515808000695, 0.07822515808000695, 0.02607505269333565, 0.039112579040003474, 0.12340600575894692, 0.12340600575894692, 0.04113533525298231, 0.020567667626491155]",0.12340600575894692,0.14397367338543807,"[56.0, 3.0, 29.0]",JM1,"('decrease_green', 'JM1')",-2
455,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[3, 3, 0, 0, 0, 5, 5, 2, 2, 6, 6, 2, 3, 7, 7, 2, 1]","[0.07011530071673418, 0.07011530071673418, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.04431314623338257, 0.04431314623338257, 0.07822515808000695, 0.07822515808000695, 0.02607505269333565, 0.0521501053866713, 0.14397367338543807, 0.14397367338543807, 0.04113533525298231, 0.020567667626491155]",0.14397367338543807,0.14397367338543807,"[55.0, 3.0, 29.0]",JM1,"('decrease_green', 'JM1')",1
456,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[4, 4, 1, 1, 1, 5, 5, 2, 2, 5, 5, 3, 3, 8, 8, 2, 1]","[0.09348706762231224, 0.09348706762231224, 0.0, 0.0, 0.0, 0.11078286558345643, 0.11078286558345643, 0.04431314623338257, 0.04431314623338257, 0.07822515808000695, 0.07822515808000695, 0.039112579040003474, 0.039112579040003474, 0.16454134101192924, 0.16454134101192924, 0.04113533525298231, 0.020567667626491155]",0.16454134101192924,0.16454134101192924,"[54.0, 3.0, 29.0]",JM1,"('increase_green', 'JM1')",1
457,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[5, 5, 1, 1, 1, 6, 6, 2, 2, 5, 5, 3, 3, 9, 9, 2, 1]","[0.1168588345278903, 0.1168588345278903, 0.02337176690557806, 0.02337176690557806, 0.02337176690557806, 0.11078286558345643, 0.11078286558345643, 0.04431314623338257, 0.04431314623338257, 0.06518763173333912, 0.06518763173333912, 0.039112579040003474, 0.039112579040003474, 0.16454134101192924, 0.16454134101192924, 0.04113533525298231, 0.020567667626491155]",0.16454134101192924,0.1851090086384204,"[55.0, 3.0, 29.0]",JM1,"('no_change', 'JM1')",-2
458,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[7, 7, 0, 0, 0, 6, 6, 2, 2, 6, 6, 4, 2, 9, 9, 2, 1]","[0.16360236833904643, 0.16360236833904643, 0.0, 0.0, 0.0, 0.1329394387001477, 0.1329394387001477, 0.04431314623338257, 0.04431314623338257, 0.07822515808000695, 0.07822515808000695, 0.039112579040003474, 0.039112579040003474, 0.1851090086384204, 0.1851090086384204, 0.04113533525298231, 0.020567667626491155]",0.1851090086384204,0.1851090086384204,"[55.0, 3.0, 29.0]",JM1,"('decrease_red', 'JM1')",1
459,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[7, 7, 0, 0, 0, 6, 6, 2, 2, 7, 7, 3, 1, 10, 10, 2, 1]","[0.16360236833904643, 0.16360236833904643, 0.0, 0.0, 0.0, 0.1329394387001477, 0.1329394387001477, 0.04431314623338257, 0.04431314623338257, 0.09126268442667478, 0.09126268442667478, 0.039112579040003474, 0.013037526346667825, 0.20567667626491154, 0.20567667626491154, 0.04113533525298231, 0.020567667626491155]",0.20567667626491154,0.20567667626491154,"[55.0, 3.0, 28.0]",JM1,"('no_change', 'JM1')",1
460,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[8, 8, 0, 0, 0, 5, 5, 3, 3, 6, 6, 3, 1, 11, 11, 2, 1]","[0.18697413524462447, 0.18697413524462447, 0.0, 0.0, 0.0, 0.1329394387001477, 0.1329394387001477, 0.04431314623338257, 0.04431314623338257, 0.07822515808000695, 0.07822515808000695, 0.039112579040003474, 0.013037526346667825, 0.20567667626491154, 0.20567667626491154, 0.04113533525298231, 0.020567667626491155]",0.20567667626491154,0.2262443438914027,"[55.0, 3.0, 28.0]",JM1,"('decrease_green', 'JM1')",-2
461,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[9, 9, 0, 0, 0, 6, 6, 3, 3, 5, 5, 3, 1, 11, 11, 2, 1]","[0.21034590215020255, 0.21034590215020255, 0.0, 0.0, 0.0, 0.1329394387001477, 0.1329394387001477, 0.06646971935007386, 0.06646971935007386, 0.06518763173333912, 0.06518763173333912, 0.039112579040003474, 0.013037526346667825, 0.2262443438914027, 0.2262443438914027, 0.04113533525298231, 0.020567667626491155]",0.2262443438914027,0.2262443438914027,"[54.0, 3.0, 28.0]",JM1,"('increase_green', 'JM1')",1
462,yyyyyyyyyyyyyyyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[9, 9, 0, 0, 0, 6, 6, 3, 3, 5, 5, 2, 1, 11, 11, 3, 1]","[0.21034590215020255, 0.21034590215020255, 0.0, 0.0, 0.0, 0.1329394387001477, 0.1329394387001477, 0.06646971935007386, 0.06646971935007386, 0.06518763173333912, 0.06518763173333912, 0.02607505269333565, 0.013037526346667825, 0.2262443438914027, 0.2262443438914027, 0.06170300287947346, 0.020567667626491155]",0.2262443438914027,0.2262443438914027,"[55.0, 3.0, 28.0]",JM1,"('increase_red', 'JM1')",1
