training_state,yellow_state,lane_ids,#of_cars,ratio,avg_ratio,tl_durations,tl_id,action,reward
78,yyyyyrrryyyyyrrr,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[57, 57, 6, 2, 2, 24, 24, 24, 4, 4, 3, 3, 3, 36, 36, 0]","[0.19352578170835052, 0.19352578170835052, 0.020371134916668476, 0.006790378305556159, 0.006790378305556159, 0.15935069901839966, 0.15935069901839966, 0.15935069901839966, 0.2384586035864174, 0.2384586035864174, 0.17884395268981304, 0.17884395268981304, 0.17884395268981304, 0.19429380677696798, 0.19429380677696798, 0.0]",0.14381826442474316,"[48.0, 19.0, 8.0, 8.0, 8.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('increase_green', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.14381826442474316
78,rrrrryygrrrrryyg,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[57, 57, 6, 2, 2, 24, 24, 24, 4, 4, 3, 3, 3, 36, 36, 0]","[0.19352578170835052, 0.19352578170835052, 0.020371134916668476, 0.006790378305556159, 0.006790378305556159, 0.15935069901839966, 0.15935069901839966, 0.15935069901839966, 0.2384586035864174, 0.2384586035864174, 0.17884395268981304, 0.17884395268981304, 0.17884395268981304, 0.19429380677696798, 0.19429380677696798, 0.0]",0.14381826442474316,"[48.0, 19.0, 8.0, 8.0, 8.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('decrease_red', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.14381826442474316
78,rrrrrrryrrrrrrry,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[57, 57, 6, 2, 2, 24, 24, 24, 4, 4, 3, 3, 3, 36, 36, 0]","[0.19352578170835052, 0.19352578170835052, 0.020371134916668476, 0.006790378305556159, 0.006790378305556159, 0.15935069901839966, 0.15935069901839966, 0.15935069901839966, 0.2384586035864174, 0.2384586035864174, 0.17884395268981304, 0.17884395268981304, 0.17884395268981304, 0.19429380677696798, 0.19429380677696798, 0.0]",0.14381826442474316,"[48.0, 19.0, 8.0, 8.0, 8.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('decrease_green', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.14381826442474316
79,yyyyy,"('ER0_0', 'ER0_1', 'ER0_2', 'ER0_3')","[4, 0, 0, 0]","[0.04757434283974424, 0.0, 0.0, 0.0]",0.01189358570993606,"[50.0, 46.0, 10.0]",J4,"('increase_red', 'J4')",-0.015858114279914747
79,yyyyy,"('E8_0', 'E8_1', 'E8_2', 'E8_3')","[2, 0, 0, 0]","[0.01084354071966411, 0.0, 0.0, 0.0]",0.0027108851799160275,"[55.0, 33.0, 10.0]",J6,"('decrease_red', 'J6')",-0.0027108851799160275
79,rrrrryyyyrrrrGGGg,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[4, 4, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 3, 35, 35, 0, 0]","[0.02434559052664381, 0.02434559052664381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013580756611112318, 0.013580756611112318, 0.010185567458334238, 0.010185567458334238, 0.1874657205539558, 0.1874657205539558, 0.0, 0.0]",0.027715015900005434,"[42.0, 19.0, 8.0, 8.0, 8.0, 8.0]",JM1,"('increase_green', 'JM1')",-0.027715015900005434
79,rrrrrrrrrrrrryyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[4, 4, 0, 0, 0, 0, 0, 0, 0, 5, 5, 3, 3, 35, 35, 0, 0]","[0.02434559052664381, 0.02434559052664381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013580756611112318, 0.013580756611112318, 0.010185567458334238, 0.010185567458334238, 0.1874657205539558, 0.1874657205539558, 0.0, 0.0]",0.027715015900005434,"[42.0, 19.0, 8.0, 8.0, 8.0, 8.0]",JM1,"('increase_green', 'JM1')",-0.028114449917979324
79,yyyygrrrryyygrrrr,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[5, 5, 0, 0, 0, 0, 0, 0, 0, 5, 5, 4, 4, 35, 35, 0, 0]","[0.02434559052664381, 0.02434559052664381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016975945763890398, 0.016975945763890398, 0.010185567458334238, 0.010185567458334238, 0.1874657205539558, 0.1874657205539558, 0.0, 0.0]",0.028114449917979324,"[42.0, 19.0, 8.0, 8.0, 8.0, 8.0]",JM1,"('increase_green', 'JM1')",-0.02922993071614862
79,rrrryrrrrrrryrrrr,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[5, 5, 0, 0, 0, 0, 0, 0, 0, 5, 5, 4, 4, 35, 35, 0, 0]","[0.030431988158304762, 0.030431988158304762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016975945763890398, 0.016975945763890398, 0.013580756611112318, 0.013580756611112318, 0.1874657205539558, 0.1874657205539558, 0.0, 0.0]",0.02922993071614862,"[42.0, 19.0, 8.0, 8.0, 8.0, 8.0]",JM1,"('decrease_green', 'JM1')",-0.02922993071614862
79,yyyyyyrrrr,"('E6_0', 'E6_1', 'E6_2', 'E6_2', 'E6_3', 'E6_4', 'E4_0', 'E4_0', 'E4_1', 'E4_1')","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 7.8125, 7.8125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.5625,"[45.0, 12.0, 30.0, 8.0]",JM3,"('increase_red', 'JM3')",-1.5625
