training_state,yellow_state,lane_ids,#of_cars,ratio,avg_ratio,tl_durations,tl_id,action,reward
79,yyyyy,"('ER1_0', 'ER1_1', 'ER1_2', 'ER1_3')","[3, 4, 8, 13]","[0.048965841429019115, 0.06528778857202548, 0.13057557714405096, 0.21218531285908282]",0.1142536300010446,"[43.0, 55.0, 10.0]",JR3,"('decrease_red', 'JR3')",-0.1142536300010446
79,yyyyyrrryyyyyrrr,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[50, 50, 3, 0, 0, 27, 27, 27, 0, 0, 1, 0, 0, 36, 36, 2]","[0.1663642684861259, 0.1663642684861259, 0.010185567458334238, 0.0, 0.0, 0.17926953639569962, 0.17926953639569962, 0.17926953639569962, 0.05961465089660435, 0.05961465089660435, 0.05961465089660435, 0.0, 0.0, 0.19429380677696798, 0.19429380677696798, 0.01079410037649822]",0.09118427376487076,"[70.0, 55.0, 8.0, 8.0, 35.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('increase_green', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.08415684104689247
79,rrrrryygrrrrryyg,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[49, 49, 3, 0, 0, 28, 28, 28, 1, 1, 0, 0, 0, 36, 36, 2]","[0.169759457638904, 0.169759457638904, 0.010185567458334238, 0.0, 0.0, 0.17926953639569962, 0.17926953639569962, 0.17926953639569962, 0.0, 0.0, 0.05961465089660435, 0.0, 0.0, 0.19429380677696798, 0.19429380677696798, 0.01079410037649822]",0.08415684104689247,"[70.0, 55.0, 8.0, 8.0, 35.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('decrease_red', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.08870328541991424
79,rrrrrrryrrrrrrry,"('-E3_0', '-E3_0', '-E3_1', '-E3_2', '-E3_2', 'EB0_0', 'EB0_0', 'EB0_0', 'E2_0', 'E2_0', 'E2_1', 'E2_2', 'E2_2', '-EB1_0', '-EB1_0', '-EB1_1')","[49, 49, 3, 0, 0, 28, 28, 28, 0, 0, 1, 0, 0, 37, 37, 2]","[0.1663642684861259, 0.1663642684861259, 0.010185567458334238, 0.0, 0.0, 0.18590914885479962, 0.18590914885479962, 0.18590914885479962, 0.05961465089660435, 0.05961465089660435, 0.0, 0.0, 0.0, 0.19429380677696798, 0.19429380677696798, 0.01079410037649822]",0.08870328541991424,"[70.0, 55.0, 8.0, 8.0, 35.0, 8.0]",cluster_11881242783_4896821604_4896821606_4910575089_#1more,"('increase_green', 'cluster_11881242783_4896821604_4896821606_4910575089_#1more')",-0.0856520010124076
80,yyyyy,"('ER0_0', 'ER0_1', 'ER0_2', 'ER0_3')","[4, 0, 0, 0]","[0.04757434283974424, 0.0, 0.0, 0.0]",0.01189358570993606,"[52.0, 35.0, 10.0]",J4,"('decrease_red', 'J4')",-0.015858114279914747
80,yyyyy,"('E8_0', 'E8_1', 'E8_2', 'E8_3')","[1, 1, 0, 0]","[0.005421770359832055, 0.005421770359832055, 0.0, 0.0]",0.0027108851799160275,"[45.0, 34.0, 10.0]",J6,"('increase_green', 'J6')",-0.0027108851799160275
80,rrrrryyyyrrrrGGGg,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[2, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 2, 34, 34, 0, 2]","[0.012172795263321904, 0.012172795263321904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006790378305556159, 0.006790378305556159, 0.006790378305556159, 0.006790378305556159, 0.18210955710955706, 0.18210955710955706, 0.0, 0.010712326888797474]",0.025084620285692943,"[45.0, 30.0, 8.0, 8.0, 8.0, 3.0]",JM1,"('decrease_red', 'JM1')",-0.025484054303666837
80,rrrrrrrrrrrrryyyy,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[2, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 3, 35, 35, 0, 2]","[0.012172795263321904, 0.012172795263321904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010185567458334238, 0.010185567458334238, 0.006790378305556159, 0.006790378305556159, 0.18210955710955706, 0.18210955710955706, 0.0, 0.010712326888797474]",0.025484054303666837,"[45.0, 30.0, 8.0, 8.0, 8.0, 3.0]",JM1,"('decrease_green', 'JM1')",-0.0263139081884654
80,yyyygrrrryyygrrrr,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 3, 35, 35, 0, 2]","[0.012172795263321904, 0.012172795263321904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010185567458334238, 0.010185567458334238, 0.006790378305556159, 0.010185567458334238, 0.1874657205539558, 0.1874657205539558, 0.0, 0.010712326888797474]",0.0263139081884654,"[45.0, 30.0, 8.0, 8.0, 8.0, 3.0]",JM1,"('decrease_green', 'JM1')",-0.025597861408269994
80,rrrryrrrrrrryrrrr,"('-E4_0', '-E4_0', '-E4_1', '-E4_1', '-E4_1', 'ES0_0', 'ES0_0', 'ES0_1', 'ES0_1', 'E3_0', 'E3_0', 'E3_1', 'E3_2', '-ES1_0', '-ES1_0', '-ES1_1', '-ES1_2')","[1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 3, 35, 35, 0, 2]","[0.006086397631660952, 0.006086397631660952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010185567458334238, 0.010185567458334238, 0.006790378305556159, 0.010185567458334238, 0.1874657205539558, 0.1874657205539558, 0.0, 0.010712326888797474]",0.025597861408269994,"[45.0, 30.0, 8.0, 8.0, 8.0, 3.0]",JM1,"('increase_green', 'JM1')",-0.025597861408269994
